datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa
2023-01-04T08:18:47Z;58;Wohnzimmer;18.491;52.622;8.325;1014.992
2023-01-04T08:18:47Z;59;Arbeitszimmer;16.914;57.977;8.349;0
2023-01-04T08:19:47Z;58;Wohnzimmer;18.491;52.701;8.337;1014.926
2023-01-04T08:19:47Z;59;Arbeitszimmer;16.935;57.856;8.342;0
2023-01-04T08:20:47Z;58;Wohnzimmer;18.49;52.734;8.342;1014.957
2023-01-04T08:20:47Z;59;Arbeitszimmer;16.928;57.909;8.346;0
2023-01-04T08:21:47Z;58;Wohnzimmer;18.493;52.68;8.335;1014.936
2023-01-04T08:21:47Z;59;Arbeitszimmer;16.941;57.854;8.345;0
2023-01-04T08:22:47Z;58;Wohnzimmer;18.495;52.721;8.342;1014.978
2023-01-04T08:22:47Z;59;Arbeitszimmer;16.941;57.811;8.338;0
2023-01-04T08:23:47Z;58;Wohnzimmer;18.495;52.697;8.339;1014.971
2023-01-04T08:23:47Z;59;Arbeitszimmer;16.95;57.749;8.334;0
2023-01-04T08:24:47Z;58;Wohnzimmer;18.493;52.741;8.345;1014.995
2023-01-04T08:24:47Z;59;Arbeitszimmer;16.941;57.789;8.335;0
2023-01-04T08:25:47Z;58;Wohnzimmer;18.504;52.732;8.349;1015.075
2023-01-04T08:25:47Z;59;Arbeitszimmer;16.947;57.766;8.335;0
2023-01-04T08:26:47Z;58;Wohnzimmer;18.514;52.762;8.358;1015.086
2023-01-04T08:26:47Z;59;Arbeitszimmer;16.938;57.698;8.321;0
2023-01-04T08:27:47Z;58;Wohnzimmer;18.51;52.762;8.356;1015.146
2023-01-04T08:27:47Z;59;Arbeitszimmer;16.922;57.727;8.317;0
2023-01-04T08:28:47Z;58;Wohnzimmer;18.508;52.94;8.383;1015.114
2023-01-04T08:28:47Z;59;Arbeitszimmer;16.947;57.716;8.328;0
2023-01-04T08:29:47Z;58;Wohnzimmer;18.496;52.953;8.38;1015.027
2023-01-04T08:29:47Z;59;Arbeitszimmer;16.946;57.731;8.329;0
2023-01-04T08:30:47Z;58;Wohnzimmer;18.505;52.902;8.376;1015.143
2023-01-04T08:30:47Z;59;Arbeitszimmer;16.918;57.698;8.311;0
2023-01-04T08:31:47Z;58;Wohnzimmer;18.522;52.89;8.383;1015.052
2023-01-04T08:31:47Z;59;Arbeitszimmer;16.946;57.736;8.33;0
2023-01-04T08:32:47Z;58;Wohnzimmer;18.516;52.846;8.373;1015.131
2023-01-04T08:32:47Z;59;Arbeitszimmer;16.943;57.681;8.321;0
2023-01-04T08:33:47Z;58;Wohnzimmer;18.513;52.888;8.378;1015.118
2023-01-04T08:33:47Z;59;Arbeitszimmer;16.948;57.696;8.325;0
2023-01-04T08:34:47Z;58;Wohnzimmer;18.561;52.887;8.402;1015.162
2023-01-04T08:34:47Z;59;Arbeitszimmer;16.941;57.765;8.332;0
2023-01-04T08:35:47Z;58;Wohnzimmer;18.575;52.861;8.404;1015.125
2023-01-04T08:35:47Z;59;Arbeitszimmer;16.864;57.627;8.274;0
2023-01-04T08:36:47Z;58;Wohnzimmer;18.528;52.952;8.396;1015.022
2023-01-04T08:36:47Z;59;Arbeitszimmer;16.889;56.948;8.188;0
2023-01-04T08:37:47Z;58;Wohnzimmer;18.537;53.025;8.412;1015.067
2023-01-04T08:37:47Z;59;Arbeitszimmer;16.809;55.735;7.976;0
2023-01-04T08:38:47Z;58;Wohnzimmer;18.522;53.068;8.411;1015.003
2023-01-04T08:38:47Z;59;Arbeitszimmer;16.525;55.384;7.791;0
2023-01-04T08:39:47Z;58;Wohnzimmer;18.513;53.062;8.405;1014.933
2023-01-04T08:39:47Z;59;Arbeitszimmer;15.644;55.705;7.43;0
2023-01-04T08:40:47Z;58;Wohnzimmer;18.539;53.069;8.419;1015.035
2023-01-04T08:40:47Z;59;Arbeitszimmer;14.491;55.247;6.869;0
2023-01-04T08:41:47Z;58;Wohnzimmer;18.557;52.939;8.408;1015.138
2023-01-04T08:41:47Z;59;Arbeitszimmer;13.792;56.391;6.717;0
2023-01-04T08:42:47Z;58;Wohnzimmer;18.609;52.577;8.376;1015.005
2023-01-04T08:42:47Z;59;Arbeitszimmer;13.34;57.549;6.667;0
2023-01-04T08:43:47Z;58;Wohnzimmer;18.607;52.422;8.35;1015.017
2023-01-04T08:43:47Z;59;Arbeitszimmer;13.384;57.763;6.71;0
2023-01-04T08:44:47Z;58;Wohnzimmer;18.633;52.458;8.369;1014.978
2023-01-04T08:44:47Z;59;Arbeitszimmer;13.623;57.513;6.78;0
2023-01-04T08:45:47Z;58;Wohnzimmer;18.652;52.429;8.374;1014.984
2023-01-04T08:45:47Z;59;Arbeitszimmer;14.152;56.461;6.876;0
2023-01-04T08:46:47Z;58;Wohnzimmer;18.67;52.357;8.371;1015.011
2023-01-04T08:46:47Z;59;Arbeitszimmer;14.672;55.257;6.947;0
2023-01-04T08:47:47Z;58;Wohnzimmer;18.707;52.158;8.358;1014.966
2023-01-04T08:47:47Z;59;Arbeitszimmer;15.023;54.34;6.98;0
2023-01-04T08:48:47Z;58;Wohnzimmer;18.74;51.765;8.311;1014.975
2023-01-04T08:48:47Z;59;Arbeitszimmer;15.335;53.837;7.048;0
2023-01-04T08:49:47Z;58;Wohnzimmer;18.783;51.622;8.309;1014.91
2023-01-04T08:49:47Z;59;Arbeitszimmer;15.534;53.638;7.107;0
2023-01-04T08:50:47Z;58;Wohnzimmer;18.806;51.603;8.317;1014.887
2023-01-04T08:50:47Z;59;Arbeitszimmer;15.695;53.395;7.144;0
2023-01-04T08:51:47Z;58;Wohnzimmer;18.82;51.555;8.316;1014.842
2023-01-04T08:51:47Z;59;Arbeitszimmer;15.833;53.257;7.185;0
2023-01-04T08:52:47Z;58;Wohnzimmer;18.815;51.505;8.306;1014.935
2023-01-04T08:52:47Z;59;Arbeitszimmer;15.925;53.323;7.234;0
2023-01-04T08:53:47Z;58;Wohnzimmer;18.816;51.561;8.316;1014.844
2023-01-04T08:53:47Z;59;Arbeitszimmer;15.996;53.414;7.278;0
2023-01-04T08:54:47Z;58;Wohnzimmer;18.829;51.597;8.328;1014.84
2023-01-04T08:54:47Z;59;Arbeitszimmer;16.047;53.595;7.325;0
2023-01-04T08:55:47Z;58;Wohnzimmer;18.852;51.684;8.353;1014.776
2023-01-04T08:55:47Z;59;Arbeitszimmer;16.109;53.613;7.355;0
2023-01-04T08:56:47Z;58;Wohnzimmer;18.875;51.736;8.373;1014.766
2023-01-04T08:56:47Z;59;Arbeitszimmer;16.127;53.694;7.374;0
2023-01-04T08:57:47Z;58;Wohnzimmer;18.874;51.764;8.377;1014.798
2023-01-04T08:57:47Z;59;Arbeitszimmer;16.189;53.853;7.424;0
2023-01-04T08:58:47Z;58;Wohnzimmer;18.879;51.713;8.371;1014.762
2023-01-04T08:58:47Z;59;Arbeitszimmer;16.191;53.831;7.422;0
2023-01-04T08:59:47Z;58;Wohnzimmer;18.907;51.673;8.378;1014.787
2023-01-04T08:59:47Z;59;Arbeitszimmer;16.23;53.902;7.449;0
2023-01-04T09:00:47Z;58;Wohnzimmer;18.914;51.702;8.386;1014.784
2023-01-04T09:00:47Z;59;Arbeitszimmer;16.266;54.012;7.481;0
2023-01-04T09:01:47Z;58;Wohnzimmer;18.913;51.762;8.396;1014.763
2023-01-04T09:01:47Z;59;Arbeitszimmer;16.29;53.994;7.489;0
2023-01-04T09:02:47Z;58;Wohnzimmer;18.908;51.87;8.411;1014.75
2023-01-04T09:02:47Z;59;Arbeitszimmer;16.309;54.099;7.512;0
2023-01-04T09:03:47Z;58;Wohnzimmer;18.908;51.941;8.422;1014.767
2023-01-04T09:03:47Z;59;Arbeitszimmer;16.329;54.101;7.522;0
2023-01-04T09:04:47Z;58;Wohnzimmer;18.932;51.976;8.44;1014.82
2023-01-04T09:04:47Z;59;Arbeitszimmer;16.343;54.177;7.538;0
2023-01-04T09:05:47Z;58;Wohnzimmer;18.916;51.983;8.433;1014.836
2023-01-04T09:05:47Z;59;Arbeitszimmer;16.373;54.235;7.56;0
2023-01-04T09:06:47Z;58;Wohnzimmer;18.928;52.056;8.451;1014.877
2023-01-04T09:06:47Z;59;Arbeitszimmer;16.353;54.306;7.561;0
2023-01-04T09:07:47Z;58;Wohnzimmer;18.919;52.083;8.451;1014.816
2023-01-04T09:07:47Z;59;Arbeitszimmer;16.369;54.299;7.567;0
2023-01-04T09:08:47Z;58;Wohnzimmer;18.917;52.198;8.468;1014.744
2023-01-04T09:08:47Z;59;Arbeitszimmer;16.389;54.409;7.591;0
2023-01-04T09:09:47Z;58;Wohnzimmer;18.9;52.312;8.479;1014.756
2023-01-04T09:09:47Z;59;Arbeitszimmer;16.422;54.426;7.609;0
2023-01-04T09:10:47Z;58;Wohnzimmer;18.896;52.372;8.486;1014.722
2023-01-04T09:10:47Z;59;Arbeitszimmer;16.437;54.396;7.612;0
2023-01-04T09:11:47Z;58;Wohnzimmer;18.876;52.437;8.487;1014.743
2023-01-04T09:11:47Z;59;Arbeitszimmer;16.443;54.409;7.616;0
2023-01-04T09:12:47Z;58;Wohnzimmer;18.909;52.401;8.498;1014.747
2023-01-04T09:12:47Z;59;Arbeitszimmer;16.437;54.452;7.62;0
2023-01-04T09:13:47Z;58;Wohnzimmer;18.924;52.671;8.549;1014.716
2023-01-04T09:13:47Z;59;Arbeitszimmer;16.409;54.579;7.625;0
2023-01-04T09:14:47Z;58;Wohnzimmer;18.903;52.657;8.536;1014.766
2023-01-04T09:14:47Z;59;Arbeitszimmer;16.428;54.572;7.633;0
2023-01-04T09:15:47Z;58;Wohnzimmer;18.85;52.658;8.509;1014.771
2023-01-04T09:15:47Z;59;Arbeitszimmer;16.445;54.608;7.645;0
2023-01-04T09:16:47Z;58;Wohnzimmer;18.86;52.738;8.527;1014.765
2023-01-04T09:16:47Z;59;Arbeitszimmer;16.429;54.635;7.641;0
2023-01-04T09:17:47Z;58;Wohnzimmer;18.828;52.878;8.534;1014.812
2023-01-04T09:17:47Z;59;Arbeitszimmer;16.427;54.73;7.654;0
2023-01-04T09:18:47Z;58;Wohnzimmer;18.839;53.225;8.596;1014.854
2023-01-04T09:18:47Z;59;Arbeitszimmer;16.436;54.767;7.663;0
2023-01-04T09:19:47Z;58;Wohnzimmer;18.82;53.026;8.554;1014.779
2023-01-04T09:19:47Z;59;Arbeitszimmer;16.418;54.743;7.652;0
2023-01-04T09:20:47Z;58;Wohnzimmer;18.818;53.104;8.565;1014.855
2023-01-04T09:20:47Z;59;Arbeitszimmer;16.444;54.816;7.674;0
2023-01-04T09:21:47Z;58;Wohnzimmer;18.801;53.173;8.568;1014.746
2023-01-04T09:21:47Z;59;Arbeitszimmer;16.471;54.801;7.684;0
2023-01-04T09:22:47Z;58;Wohnzimmer;18.796;53.232;8.575;1014.869
2023-01-04T09:22:47Z;59;Arbeitszimmer;16.441;54.797;7.67;0
2023-01-04T09:23:47Z;58;Wohnzimmer;18.798;53.207;8.572;1014.84
2023-01-04T09:23:47Z;59;Arbeitszimmer;16.48;54.79;7.687;0
2023-01-04T09:24:47Z;58;Wohnzimmer;18.805;53.276;8.586;1014.963
2023-01-04T09:24:47Z;59;Arbeitszimmer;16.459;54.853;7.686;0
2023-01-04T09:25:47Z;58;Wohnzimmer;18.815;53.291;8.594;1014.751
2023-01-04T09:25:47Z;59;Arbeitszimmer;16.486;54.869;7.701;0
2023-01-04T09:26:47Z;58;Wohnzimmer;18.808;53.319;8.595;1014.751
2023-01-04T09:26:47Z;59;Arbeitszimmer;16.469;54.879;7.694;0
2023-01-04T09:27:47Z;58;Wohnzimmer;18.802;53.289;8.587;1014.785
2023-01-04T09:27:47Z;59;Arbeitszimmer;16.478;54.937;7.707;0
2023-01-04T09:28:47Z;58;Wohnzimmer;18.762;53.519;8.604;1014.712
2023-01-04T09:28:47Z;59;Arbeitszimmer;16.527;54.905;7.725;0
2023-01-04T09:29:47Z;58;Wohnzimmer;18.769;53.6;8.62;1014.805
2023-01-04T09:29:47Z;59;Arbeitszimmer;16.534;54.803;7.714;0
2023-01-04T09:30:47Z;58;Wohnzimmer;18.765;53.635;8.624;1014.8
2023-01-04T09:30:47Z;59;Arbeitszimmer;16.517;54.881;7.717;0
2023-01-04T09:31:47Z;58;Wohnzimmer;18.766;53.598;8.618;1014.819
2023-01-04T09:31:47Z;59;Arbeitszimmer;16.51;55.161;7.753;0
2023-01-04T09:32:47Z;58;Wohnzimmer;18.753;53.624;8.616;1014.73
2023-01-04T09:32:47Z;59;Arbeitszimmer;16.531;55.284;7.78;0
2023-01-04T09:33:47Z;58;Wohnzimmer;18.751;53.638;8.617;1014.756
2023-01-04T09:33:47Z;59;Arbeitszimmer;16.544;55.154;7.768;0
2023-01-04T09:34:47Z;58;Wohnzimmer;18.768;53.667;8.631;1014.712
2023-01-04T09:34:47Z;59;Arbeitszimmer;16.585;55.089;7.778;0
2023-01-04T09:35:47Z;58;Wohnzimmer;18.758;53.739;8.637;1014.711
2023-01-04T09:35:47Z;59;Arbeitszimmer;16.575;55.123;7.778;0
2023-01-04T09:36:47Z;58;Wohnzimmer;18.752;53.788;8.642;1014.649
2023-01-04T09:36:47Z;59;Arbeitszimmer;16.58;55.173;7.787;0
2023-01-04T09:37:47Z;58;Wohnzimmer;18.749;53.729;8.631;1014.676
2023-01-04T09:37:47Z;59;Arbeitszimmer;16.582;55.186;7.79;0
2023-01-04T09:38:47Z;58;Wohnzimmer;18.738;53.745;8.628;1014.488
2023-01-04T09:38:47Z;59;Arbeitszimmer;16.578;55.215;7.792;0
2023-01-04T09:39:47Z;58;Wohnzimmer;18.736;53.842;8.642;1014.523
2023-01-04T09:39:47Z;59;Arbeitszimmer;16.567;55.278;7.796;0
2023-01-04T09:40:47Z;58;Wohnzimmer;18.738;53.904;8.653;1014.553
2023-01-04T09:40:47Z;59;Arbeitszimmer;16.547;55.247;7.782;0
2023-01-04T09:41:47Z;58;Wohnzimmer;18.744;53.909;8.657;1014.633
2023-01-04T09:41:47Z;59;Arbeitszimmer;16.571;55.215;7.789;0
2023-01-04T09:42:47Z;58;Wohnzimmer;18.759;53.77;8.643;1014.589
2023-01-04T09:42:47Z;59;Arbeitszimmer;16.607;55.007;7.776;0
2023-01-04T09:43:47Z;58;Wohnzimmer;18.753;53.803;8.645;1014.624
2023-01-04T09:43:47Z;59;Arbeitszimmer;16.669;55.005;7.806;0
2023-01-04T09:44:47Z;58;Wohnzimmer;18.748;53.774;8.638;1014.649
2023-01-04T09:44:47Z;59;Arbeitszimmer;16.689;54.905;7.801;0
2023-01-04T09:45:47Z;58;Wohnzimmer;18.738;53.788;8.635;1014.684
2023-01-04T09:45:47Z;59;Arbeitszimmer;16.699;54.907;7.805;0
2023-01-04T09:46:47Z;58;Wohnzimmer;18.739;53.831;8.642;1014.65
2023-01-04T09:46:47Z;59;Arbeitszimmer;16.673;54.961;7.801;0
2023-01-04T09:47:47Z;58;Wohnzimmer;18.744;53.79;8.638;1014.601
2023-01-04T09:47:47Z;59;Arbeitszimmer;16.656;55.202;7.827;0
2023-01-04T09:48:47Z;58;Wohnzimmer;18.741;53.815;8.641;1014.619
2023-01-04T09:48:47Z;59;Arbeitszimmer;16.628;55.66;7.879;0
2023-01-04T09:49:47Z;58;Wohnzimmer;18.655;53.901;8.61;1014.513
2023-01-04T09:49:47Z;59;Arbeitszimmer;16.609;55.582;7.858;0
2023-01-04T09:50:47Z;58;Wohnzimmer;18.33;53.131;8.325;1014.556
2023-01-04T09:50:47Z;59;Arbeitszimmer;16.628;55.562;7.865;0
2023-01-04T09:51:47Z;58;Wohnzimmer;17.732;49.953;7.554;1014.49
2023-01-04T09:51:47Z;59;Arbeitszimmer;16.582;55.498;7.834;0
2023-01-04T09:52:47Z;58;Wohnzimmer;17.365;51.225;7.579;1014.496
2023-01-04T09:52:47Z;59;Arbeitszimmer;16.61;55.451;7.841;0
2023-01-04T09:53:47Z;58;Wohnzimmer;17.115;51.361;7.486;1014.485
2023-01-04T09:53:47Z;59;Arbeitszimmer;16.631;55.442;7.849;0
2023-01-04T09:54:47Z;58;Wohnzimmer;17.184;52.543;7.69;1014.504
2023-01-04T09:54:47Z;59;Arbeitszimmer;16.605;55.562;7.854;0
2023-01-04T09:55:47Z;58;Wohnzimmer;17.372;52.223;7.729;1014.507
2023-01-04T09:55:47Z;59;Arbeitszimmer;16.612;55.521;7.851;0
2023-01-04T09:56:47Z;58;Wohnzimmer;17.59;51.911;7.784;1014.493
2023-01-04T09:56:47Z;59;Arbeitszimmer;16.597;55.579;7.853;0
2023-01-04T09:57:47Z;58;Wohnzimmer;17.782;51.363;7.79;1014.48
2023-01-04T09:57:47Z;59;Arbeitszimmer;16.602;55.591;7.857;0
2023-01-04T09:58:47Z;58;Wohnzimmer;17.922;51.212;7.833;1014.41
2023-01-04T09:58:47Z;59;Arbeitszimmer;16.608;55.657;7.869;0
2023-01-04T09:59:47Z;58;Wohnzimmer;18.049;50.654;7.806;1014.454
2023-01-04T09:59:47Z;59;Arbeitszimmer;16.618;55.729;7.884;0
2023-01-04T10:00:47Z;58;Wohnzimmer;17.981;50.206;7.706;1014.492
2023-01-04T10:00:47Z;59;Arbeitszimmer;16.586;55.812;7.88;0
2023-01-04T10:01:47Z;58;Wohnzimmer;17.868;50.989;7.774;1014.381
2023-01-04T10:01:47Z;59;Arbeitszimmer;16.606;55.867;7.898;0
2023-01-04T10:02:47Z;58;Wohnzimmer;17.949;51.053;7.821;1014.378
2023-01-04T10:02:47Z;59;Arbeitszimmer;16.628;55.863;7.907;0
2023-01-04T10:03:47Z;58;Wohnzimmer;18.013;51.114;7.86;1014.3
2023-01-04T10:03:47Z;59;Arbeitszimmer;16.661;55.756;7.908;0
2023-01-04T10:04:47Z;58;Wohnzimmer;18.08;50.877;7.855;1014.366
2023-01-04T10:04:47Z;59;Arbeitszimmer;16.615;55.718;7.881;0
2023-01-04T10:05:47Z;58;Wohnzimmer;18.134;50.819;7.871;1014.347
2023-01-04T10:05:47Z;59;Arbeitszimmer;16.613;55.79;7.89;0
2023-01-04T10:06:47Z;58;Wohnzimmer;18.171;50.759;7.879;1014.363
2023-01-04T10:06:47Z;59;Arbeitszimmer;16.624;55.735;7.888;0
2023-01-04T10:07:47Z;58;Wohnzimmer;18.196;50.749;7.889;1014.418
2023-01-04T10:07:47Z;59;Arbeitszimmer;16.64;55.715;7.892;0
2023-01-04T10:08:47Z;58;Wohnzimmer;18.22;50.659;7.887;1014.383
2023-01-04T10:08:47Z;59;Arbeitszimmer;16.659;55.672;7.895;0
2023-01-04T10:09:47Z;58;Wohnzimmer;18.224;50.779;7.907;1014.314
2023-01-04T10:09:47Z;59;Arbeitszimmer;16.652;55.645;7.888;0
2023-01-04T10:10:47Z;58;Wohnzimmer;18.226;50.901;7.927;1014.292
2023-01-04T10:10:47Z;59;Arbeitszimmer;16.687;55.598;7.898;0
2023-01-04T10:11:47Z;58;Wohnzimmer;18.233;50.955;7.939;1014.385
2023-01-04T10:11:47Z;59;Arbeitszimmer;16.687;55.581;7.896;0
2023-01-04T10:12:47Z;58;Wohnzimmer;18.255;50.89;7.939;1014.254
2023-01-04T10:12:47Z;59;Arbeitszimmer;16.711;55.531;7.9;0
2023-01-04T10:13:47Z;58;Wohnzimmer;18.282;50.942;7.96;1014.379
2023-01-04T10:13:47Z;59;Arbeitszimmer;16.703;55.553;7.899;0
2023-01-04T10:14:47Z;58;Wohnzimmer;18.303;50.997;7.978;1014.419
2023-01-04T10:14:47Z;59;Arbeitszimmer;16.685;55.583;7.895;0
2023-01-04T10:15:47Z;58;Wohnzimmer;18.299;51.019;7.98;1014.246
2023-01-04T10:15:47Z;59;Arbeitszimmer;16.68;55.582;7.892;0
2023-01-04T10:16:47Z;58;Wohnzimmer;18.299;51.113;7.995;1014.152
2023-01-04T10:16:47Z;59;Arbeitszimmer;16.681;55.551;7.889;0
2023-01-04T10:17:47Z;58;Wohnzimmer;18.341;51.031;8.002;1014.119
2023-01-04T10:17:47Z;59;Arbeitszimmer;16.685;55.546;7.89;0
2023-01-04T10:18:47Z;58;Wohnzimmer;18.33;51.089;8.006;1014.201
2023-01-04T10:18:47Z;59;Arbeitszimmer;16.704;55.518;7.894;0
2023-01-04T10:19:47Z;58;Wohnzimmer;18.402;51.226;8.061;1014.21
2023-01-04T10:19:47Z;59;Arbeitszimmer;16.685;55.545;7.89;0
2023-01-04T10:20:47Z;58;Wohnzimmer;18.349;51.37;8.059;1014.206
2023-01-04T10:20:47Z;59;Arbeitszimmer;16.639;55.626;7.879;0
2023-01-04T10:21:47Z;58;Wohnzimmer;18.334;51.473;8.068;1014.247
2023-01-04T10:21:47Z;59;Arbeitszimmer;16.62;55.754;7.888;0
2023-01-04T10:22:47Z;58;Wohnzimmer;18.335;51.526;8.076;1014.302
2023-01-04T10:22:47Z;59;Arbeitszimmer;16.629;55.879;7.91;0
2023-01-04T10:23:47Z;58;Wohnzimmer;18.332;51.345;8.046;1014.255
2023-01-04T10:23:47Z;59;Arbeitszimmer;16.68;55.72;7.912;0
2023-01-04T10:24:47Z;58;Wohnzimmer;18.337;51.354;8.05;1014.343
2023-01-04T10:24:47Z;59;Arbeitszimmer;16.681;55.652;7.903;0
2023-01-04T10:25:47Z;58;Wohnzimmer;18.325;51.444;8.059;1014.211
2023-01-04T10:25:47Z;59;Arbeitszimmer;16.697;55.687;7.915;0
2023-01-04T10:26:47Z;58;Wohnzimmer;18.319;51.442;8.055;1014.244
2023-01-04T10:26:47Z;59;Arbeitszimmer;16.686;55.719;7.915;0
2023-01-04T10:27:47Z;58;Wohnzimmer;18.331;51.491;8.069;1014.249
2023-01-04T10:27:47Z;59;Arbeitszimmer;16.715;55.762;7.935;0
2023-01-04T10:28:47Z;58;Wohnzimmer;18.314;51.634;8.083;1014.206
2023-01-04T10:28:47Z;59;Arbeitszimmer;16.711;56.116;7.983;0
2023-01-04T10:29:47Z;58;Wohnzimmer;18.331;51.575;8.082;1014.161
2023-01-04T10:29:47Z;59;Arbeitszimmer;16.672;56.079;7.959;0
2023-01-04T10:30:47Z;58;Wohnzimmer;18.315;51.631;8.083;1014.128
2023-01-04T10:30:47Z;59;Arbeitszimmer;16.663;56.119;7.96;0
2023-01-04T10:31:47Z;58;Wohnzimmer;18.308;51.6;8.075;1014.097
2023-01-04T10:31:47Z;59;Arbeitszimmer;16.715;55.904;7.955;0
2023-01-04T10:32:47Z;58;Wohnzimmer;18.293;51.632;8.073;1014.089
2023-01-04T10:32:47Z;59;Arbeitszimmer;16.711;55.99;7.965;0
2023-01-04T10:33:47Z;58;Wohnzimmer;18.278;51.662;8.07;1014.016
2023-01-04T10:33:47Z;59;Arbeitszimmer;16.721;56.076;7.982;0
2023-01-04T10:34:47Z;58;Wohnzimmer;18.276;51.649;8.068;1014.014
2023-01-04T10:34:47Z;59;Arbeitszimmer;16.719;56.014;7.973;0
2023-01-04T10:35:48Z;59;Arbeitszimmer;16.718;56.052;7.977;0
2023-01-04T10:35:48Z;58;Wohnzimmer;18.301;51.622;8.075;1014.033
2023-01-04T10:36:48Z;58;Wohnzimmer;18.282;51.591;8.061;1014.044
2023-01-04T10:36:48Z;59;Arbeitszimmer;16.721;56.251;8.007;0
2023-01-04T10:37:48Z;58;Wohnzimmer;18.29;51.589;8.065;1014.054
2023-01-04T10:37:48Z;59;Arbeitszimmer;16.758;56.212;8.019;0
2023-01-04T10:38:48Z;58;Wohnzimmer;18.281;51.527;8.051;1014.057
2023-01-04T10:38:48Z;59;Arbeitszimmer;16.748;56.094;7.998;0
2023-01-04T10:39:48Z;58;Wohnzimmer;18.287;51.631;8.07;1014.049
2023-01-04T10:39:48Z;59;Arbeitszimmer;16.763;56.227;8.024;0
2023-01-04T10:40:48Z;58;Wohnzimmer;18.284;51.675;8.075;1014.008
2023-01-04T10:40:48Z;59;Arbeitszimmer;16.774;56.133;8.016;0
2023-01-04T10:41:48Z;58;Wohnzimmer;18.258;51.73;8.072;1014.067
2023-01-04T10:41:48Z;59;Arbeitszimmer;16.818;56.26;8.055;0
2023-01-04T10:42:48Z;58;Wohnzimmer;18.25;51.761;8.073;1014.01
2023-01-04T10:42:48Z;59;Arbeitszimmer;16.795;56.222;8.039;0
2023-01-04T10:43:48Z;58;Wohnzimmer;18.273;51.711;8.076;1014.075
2023-01-04T10:43:48Z;59;Arbeitszimmer;16.76;56.23;8.023;0
2023-01-04T10:44:48Z;58;Wohnzimmer;18.251;51.694;8.063;1014.08
2023-01-04T10:44:48Z;59;Arbeitszimmer;16.803;56.259;8.048;0
2023-01-04T10:45:48Z;58;Wohnzimmer;18.24;51.69;8.057;1014.126
2023-01-04T10:45:48Z;59;Arbeitszimmer;16.815;56.418;8.076;0
2023-01-04T10:46:48Z;58;Wohnzimmer;18.257;51.66;8.06;1014.103
2023-01-04T10:46:48Z;59;Arbeitszimmer;16.809;56.349;8.064;0
2023-01-04T10:47:48Z;58;Wohnzimmer;18.274;51.714;8.077;1014.089
2023-01-04T10:47:48Z;59;Arbeitszimmer;16.796;56.721;8.111;0
2023-01-04T10:48:48Z;58;Wohnzimmer;18.259;51.629;8.056;1014.114
2023-01-04T10:48:48Z;59;Arbeitszimmer;16.792;56.717;8.108;0
2023-01-04T10:49:49Z;59;Arbeitszimmer;16.786;56.622;8.091;0
2023-01-04T10:49:49Z;58;Wohnzimmer;18.275;51.63;8.064;1014.214
2023-01-04T10:50:50Z;59;Arbeitszimmer;16.787;56.571;8.085;0
2023-01-04T10:50:51Z;58;Wohnzimmer;18.272;51.614;8.06;1014.217
2023-01-04T10:51:50Z;59;Arbeitszimmer;16.795;56.811;8.123;0
2023-01-04T10:51:51Z;58;Wohnzimmer;18.257;51.62;8.054;1014.094
2023-01-04T10:52:50Z;59;Arbeitszimmer;16.799;56.549;8.087;0
2023-01-04T10:52:51Z;58;Wohnzimmer;18.25;51.669;8.058;1014.16
2023-01-04T10:53:50Z;59;Arbeitszimmer;16.791;56.682;8.102;0
2023-01-04T10:53:51Z;58;Wohnzimmer;18.246;51.764;8.071;1014.107
2023-01-04T10:54:50Z;59;Arbeitszimmer;16.805;56.656;8.105;0
2023-01-04T10:54:51Z;58;Wohnzimmer;18.237;51.82;8.076;1014.062
2023-01-04T10:55:50Z;59;Arbeitszimmer;16.804;56.615;8.099;0
2023-01-04T10:55:51Z;58;Wohnzimmer;18.208;51.761;8.052;1014.059
2023-01-04T10:56:50Z;59;Arbeitszimmer;16.796;56.529;8.083;0
2023-01-04T10:56:51Z;58;Wohnzimmer;18.238;51.764;8.067;1014.06
2023-01-04T10:57:50Z;59;Arbeitszimmer;16.792;56.574;8.088;0
2023-01-04T10:57:51Z;58;Wohnzimmer;18.244;51.736;8.066;1014.033
2023-01-04T10:58:50Z;59;Arbeitszimmer;16.794;56.681;8.104;0
2023-01-04T10:58:51Z;58;Wohnzimmer;18.224;51.761;8.06;1013.988
2023-01-04T10:59:50Z;59;Arbeitszimmer;16.799;56.656;8.102;0
2023-01-04T10:59:51Z;58;Wohnzimmer;18.239;51.763;8.068;1013.972
2023-01-04T11:00:50Z;59;Arbeitszimmer;16.791;56.633;8.095;0
2023-01-04T11:00:51Z;58;Wohnzimmer;18.25;51.725;8.067;1013.952
2023-01-04T11:01:50Z;59;Arbeitszimmer;16.79;56.591;8.089;0
2023-01-04T11:01:51Z;58;Wohnzimmer;18.242;51.715;8.062;1013.977
2023-01-04T11:02:50Z;59;Arbeitszimmer;16.793;56.706;8.107;0
2023-01-04T11:02:51Z;58;Wohnzimmer;18.237;51.729;8.061;1013.936
2023-01-04T11:03:50Z;59;Arbeitszimmer;16.787;56.736;8.108;0
2023-01-04T11:03:51Z;58;Wohnzimmer;18.243;51.743;8.066;1013.916
